title,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,Imp,Perf,Prosp,Sub,Imperative,Indicative,Plur,Sing,1,2,3,Fut,Past,Pqp,Pres,Fin,Inf,Part,Abl,Acc,Dat,Gen,Loc,Nom,Con,Dem,Ind,Int,Prs,Rel,Tot,Fem,Masc,Neut
african_1,68.83255980007141,90.39628704034274,63.33452338450554,17.065333809353803,72.97393787932882,48.05426633345234,300.53552302749023,12.85255265976437,60.406997500892544,27.99000357015352,198.85755087468763,110.10353445198145,98.5362370581935,7.283113173866477,27.275972866833275,0.28561228132809713,78.11495894323457,233.91645840771156,410.4962513388076,3.070332024277044,4.355587290253482,135.09460906818995,0.7140307033202429,67.40449839343093,5.855051767225991,31.70296322741878,105.89075330239201,35.130310603355944,74.9732238486255,187.50446269189575,162.79900035701536,15.708675473045343,60.19278828989647,0,124.16993930739022,1.5708675473045342,14.209210996072832,12.99535880042842,0.8568368439842914,51.55301677972153,34.48768297036773,5.783648696893967,157.3723670117815,260.4784005712246,118.74330596215638
spanish_1,61.25878399022304,88.60372746715551,57.59242285365108,33.761075465933395,42.16315307057745,55.14818209593645,285.6706385578979,11.304613504430186,65.84173541093797,35.28872593950504,201.34433241674304,121.14268255423158,107.6993583868011,6.263366941643752,38.4967919340055,0.15276504735716467,93.64497402994195,241.6743049190345,417.20134433241674,5.194011610143599,2.5970058050717997,159.4867094408799,0.7638252367858234,83.71524595172625,9.624197983501375,38.191261839291165,132.2945310113046,33.45554537121907,69.35533150015276,165.44454628780935,150.1680415520929,11.76290864650168,49.34311029636419,0.30553009471432935,160.0977696303086,3.2080659945004584,19.859456156431406,11.76290864650168,0.7638252367858234,53.009471432936145,51.329055912007334,3.666361136571952,139.16895814237702,254.65933394439352,130.6141154903758
amicitia_1,71.1490215755143,65.12794781736076,99.64877069744104,46.462619167084796,66.13146011038634,74.25990968389362,195.0827897641746,4.515805318615152,85.39889613647766,59.4079277471149,179.62870045158053,165.67987957852483,48.369292523833415,12.042147516307073,37.53135975915705,1.0035122930255895,103.26141495233315,176.41746111389864,422.0772704465629,25.489212242849973,17.360762669342698,136.6783743100853,6.322127446061214,30.60712493728048,2.007024586051179,102.75965880582037,142.09734069242347,39.839438033115904,44.15454089312594,103.56246864024084,118.11339688911188,15.554440541896637,52.182639237330655,0,175.81535373808327,7.325639739086803,33.61766181635725,27.496236828901154,5.3186151530356245,45.35875564475665,67.83743100852985,6.72353236327145,169.1921726041144,173.3065730055193,102.96036126442549
senectute_1,73.15968289920724,54.36013590033975,98.98074745186862,40.31710079275198,64.09966024915062,60.02265005662514,226.72706681766704,5.889014722536806,86.40996602491506,51.075877689694224,183.91845979614948,162.400906002265,54.020385050962624,7.814269535673839,27.40656851642129,1.9252548131370328,108.94677236693092,171.12117780294452,453.2276330690827,32.04983012457531,22.197055492638732,123.32955832389581,4.869762174405436,36.2400906002265,4.190260475651189,92.97848244620612,138.39184597961494,35.56058890147225,50.28312570781427,109.73952434881087,125.70781426953567,23.44280860702152,55.719139297848244,0.3397508493771234,177.0101925254813,5.889014722536806,26.613816534541336,20.04530011325028,4.416761041902605,50.962627406568515,60.70215175537939,7.134767836919592,145.75311438278595,213.36353340883352,110.98527746319365
philippics_1,70.76999750809868,60.30401196112634,87.96411662098181,35.634188886120114,47.59531522551707,70.52080737602792,210.31647146772988,1.99352105656616,101.91876401694493,51.83154747072016,199.60129578868677,153.50112135559434,74.757039621231,6.977323697981561,27.161724395713932,3.23947171692001,111.88636929977574,177.672564166459,468.7266384251184,34.886618489907804,39.62123099925243,113.38151009220036,9.9676052828308,46.84774482930476,2.99028158484924,82.73112384749564,142.53675554448046,35.38499875404934,57.3137303762771,114.37827062048343,134.06429105407426,26.164963867430853,65.03862447047098,0,168.70171941191128,3.98704211313232,34.63742835783703,20.68278096187391,8.721654622476951,60.05482182905557,65.03862447047098,5.2329927734861705,160.9768253177174,209.5689010715176,111.88636929977574
philippics_2,61.87898860974231,60.50569512884724,81.67057112852412,39.744728976492446,40.31020276274336,74.88488569351321,220.2924307294612,4.443008320542855,103.23935697552307,53.47766378544309,189.5952823329833,145.0844171580903,79.08554810566281,5.170046045722595,25.60788432021973,4.604572259471686,114.71039663947008,143.54955973826642,500.20195492366105,36.917360045237906,63.090718151708536,100.89667986105502,5.7355198319735035,54.93173923580257,4.362226351078439,79.81258583084255,145.24598109701915,36.351886258986994,47.742143953469586,106.63219969302851,144.438161402375,21.649567816463364,57.43598028919945,0,172.79263268438484,4.766136198400517,37.56361580095323,17.287341465384927,9.209144518943372,74.31941190726229,55.012521205266985,6.624121496082075,141.61079247112045,211.24485014944665,106.0667259067776
philippics_3,92.83427727160797,51.465156365427234,76.08963309529672,29.795616843142085,58.60625461708939,61.06870229007634,261.7581876385127,7.3873430189608476,70.42600344742674,45.55528195025856,189.36222605269637,131.98719527210048,77.3208569317902,9.849790691947796,29.54937207584339,1.9699581383895592,96.2817040137897,160.79783304604777,499.87687761635067,24.870721497168187,15.759665107116474,117.45875400147747,5.171140113272593,48.75646392514159,5.663629647869983,68.20980054173849,127.80103422802266,34.47426742181729,56.882541245998524,125.09234178773701,144.79192317163262,18.714602314700812,80.27579413937454,0.9849790691947796,167.93893129770993,3.9399162767791185,32.99679881802512,17.975868012804728,8.372322088155627,41.12287613888205,47.52524008864812,6.156119182467372,158.58163014035952,253.63211031765576,111.0563900517114
philippics_4,78.80434782608695,48.233695652173914,78.80434782608695,38.04347826086956,52.98913043478261,81.52173913043478,250,2.0380434782608696,76.08695652173913,46.875,186.82065217391306,149.45652173913044,65.21739130434783,10.190217391304348,27.17391304347826,4.755434782608695,118.88586956521739,192.93478260869566,482.3369565217391,26.494565217391305,23.097826086956523,134.5108695652174,6.114130434782609,42.798913043478265,2.0380434782608696,99.86413043478261,150.81521739130434,27.17391304347826,46.875,117.52717391304348,146.05978260869566,19.70108695652174,75.40760869565217,0,169.83695652173913,4.076086956521739,29.211956521739133,17.66304347826087,5.434782608695652,62.5,48.913043478260875,8.831521739130435,164.40217391304347,236.41304347826087,113.45108695652175
philippics_5,83.2286995515695,54.529147982062774,65.82959641255606,33.54260089686098,50.22421524663677,65.82959641255606,271.5695067264574,5.739910313901345,67.26457399103138,47.892376681614344,192.8251121076233,139.37219730941703,74.61883408071749,12.376681614349776,37.66816143497758,1.4349775784753362,94.34977578475336,182.42152466367713,486.99551569506724,20.089686098654706,16.8609865470852,123.40807174887891,7.713004484304932,51.83856502242152,5.560538116591928,68.34080717488789,133.45291479820628,35.336322869955154,57.57847533632287,108.5201793721973,153.7219730941704,27.623318385650222,80.53811659192824,0,170.22421524663676,3.9461883408071747,34.43946188340807,15.06726457399103,7.174887892376681,39.46188340807175,50.582959641255606,6.457399103139013,169.50672645739908,248.25112107623318,111.74887892376681
philippics_6,63.362289218191115,58.25242718446603,91.97751660705163,39.8569238630557,34.2360756259581,79.2028615227389,227.3888605007665,11.752682677567707,67.96116504854369,57.23045477772101,197.751660705161,147.1640265712826,80.73582013285642,9.708737864077671,35.769034236075626,4.087889626980072,113.438937148697,158.4057230454778,477.7721001532959,28.615227388860504,27.593254982115486,122.63668880940216,12.774655084312725,52.631578947368425,2.554931016862545,85.334695963209,153.2958610117527,31.17015840572305,53.142565150740936,117.52682677567707,133.87838528359737,29.126213592233015,43.94481349003577,0,161.98262646908535,2.554931016862545,34.2360756259581,19.92846193152785,8.175779253960144,49.565661727133374,53.653551354113446,6.642820643842617,146.14205416453757,232.4987225344916,92.99948901379663
philippics_7,72.57383966244726,52.320675105485236,81.85654008438819,42.19409282700422,45.14767932489452,75.10548523206751,257.8059071729958,3.79746835443038,74.68354430379748,45.9915611814346,184.81012658227849,141.7721518987342,74.68354430379748,10.548523206751055,22.362869198312236,2.5316455696202533,119.40928270042194,194.0928270042194,478.9029535864979,32.48945147679325,31.645569620253166,108.43881856540085,12.658227848101266,40.08438818565401,2.5316455696202533,89.02953586497891,144.30379746835445,30.37974683544304,52.320675105485236,112.23628691983123,154.0084388185654,21.09704641350211,60.75949367088608,1.2658227848101267,184.38818565400845,4.641350210970464,40.92827004219409,11.814345991561181,9.70464135021097,45.56962025316456,53.164556962025316,6.751054852320675,170.46413502109706,252.74261603375527,92.82700421940929
philippics_8,80.31882280809319,54.5677498467198,80.31882280809319,40.772532188841204,42.61189454322501,65.60392397302269,235.74494175352544,9.196811771919068,85.83690987124463,48.74310239117106,188.2280809319436,160.94420600858368,61.00551808706315,7.050889025137952,36.48068669527897,2.7590435315757205,115.87982832618026,182.70999386879214,467.81115879828326,34.33476394849785,36.48068669527897,128.44880441446963,5.211526670754139,48.436541998773755,1.5328019619865114,99.93868792152054,155.11955855303495,34.02820355610055,39.85285101164929,102.39117106069895,136.1128142244022,24.218270999386878,52.11526670754139,0.30656039239730226,186.08215818516248,4.904966278356836,27.590435315757205,15.02145922746781,7.050889025137952,59.77927651747394,51.50214592274678,9.809932556713672,131.82096873083998,237.89086450030655,101.77805027590435
philippics_9,65.72237960339943,56.657223796033996,77.05382436260624,35.12747875354108,50.42492917847026,71.95467422096317,270.25495750708217,11.3314447592068,66.85552407932012,52.124645892351275,188.6685552407932,128.04532577903683,79.88668555240794,15.864022662889518,36.26062322946176,1.13314447592068,94.05099150141643,124.6458923512748,532.5779036827196,12.464589235127479,21.52974504249292,130.31161473087818,7.932011331444759,53.8243626062323,7.36543909348442,62.3229461756374,131.44475920679886,30.02832861189802,62.3229461756374,114.44759206798867,121.81303116147309,26.062322946175637,88.38526912181304,0,181.3031161473088,4.53257790368272,27.762039660056658,20.39660056657224,1.6997167138810199,51.55807365439094,56.09065155807365,3.9660056657223794,190.93484419263456,244.75920679886687,83.28611898016997
philippics_10,82.06171583587657,62.733129874533745,67.480501865039,32.55340793489319,54.25567989148864,69.85418786029163,246.8633435062733,6.1037639877924725,87.48728382502543,45.77822990844354,188.53848762292304,141.40386571719228,67.1414038657172,12.546625974906748,34.248897931502206,1.356391997287216,102.40759579518482,159.7151576805697,508.646998982706,19.667683960664633,29.50152594099695,127.83994574432012,3.730077992539844,46.79552390640895,3.0518819938962363,84.4354018311292,138.01288572397422,31.19701593760597,51.88199389623601,103.76398779247202,147.16853170566293,25.093251949813496,80.36622583926756,0,177.3482536453035,6.1037639877924725,28.48423194303154,11.190233977619533,6.1037639877924725,54.93387589013225,60.69854187860292,11.190233977619533,181.07833163784335,224.82197355035606,112.58053577483894
philippics_11,74.07407407407408,55.892255892255896,76.31874298540966,35.01683501683502,49.831649831649834,57.01459034792368,258.81032547699215,8.080808080808081,83.72615039281706,53.647586980920316,183.83838383838383,131.53759820426487,75.42087542087542,11.896745230078563,29.405162738496074,2.4691358024691357,102.80583613916947,165.88103254769922,488.8888888888889,25.589225589225588,19.977553310886645,127.04826038159372,6.0606060606060606,44.44444444444444,2.4691358024691357,81.70594837261504,134.68013468013467,29.62962962962963,54.54545454545455,107.51964085297419,147.9236812570146,27.384960718294053,64.19753086419753,0.2244668911335578,178.00224466891135,8.978675645342312,26.487093153759822,10.549943883277217,8.978675645342312,49.382716049382715,58.58585858585859,5.3872053872053876,147.4747474747475,238.60830527497194,121.43658810325478
philippics_12,62.88209606986899,57.05967976710334,86.75400291120815,37.845705967976706,44.832605531295485,71.90684133915575,226.78311499272195,4.9490538573508,78.89374090247452,55.021834061135365,200.58224163027654,162.15429403202327,65.79330422125182,10.480349344978166,21.542940320232894,4.9490538573508,123.14410480349343,188.35516739446868,450.36390101892283,49.490538573508005,29.40320232896652,111.49927219796214,14.8471615720524,38.42794759825327,1.455604075691412,94.90538573508005,150.2183406113537,33.47889374090247,54.73071324599709,101.01892285298398,147.88937409024743,22.416302765647742,58.22416302765647,0,162.15429403202327,6.986899563318777,35.22561863173217,13.973799126637553,10.480349344978166,59.679767103347885,44.832605531295485,6.695778748180494,151.38282387190682,213.1004366812227,100.43668122270742
philippics_13,78.16571130797291,51.06826472120897,70.87024491922877,29.008163974292167,54.54229633489665,66.52770540211917,250.82508250825083,5.037345839847143,77.1235018238666,51.06826472120897,199.75681778704188,157.89473684210526,64.44328643390655,6.426958485322217,25.01302761855133,6.600660066006601,111.69011638005907,173.70158068438423,486.885530658329,27.44484974813271,48.98384575299635,106.47906895952754,9.379885356956748,34.91401771756123,3.8214347750564532,94.84106305367379,143.303804064617,34.74031613687685,50.720861559840195,105.08945631405247,160.50026055237103,24.14451971512941,63.05367378843148,0.17370158068438424,168.83793642522147,5.211047420531527,34.91401771756123,13.722424874066355,6.9480632273753695,52.631578947368425,46.20462046204621,6.426958485322217,136.35574083724163,253.77800937988536,108.042383185687
philippics_14,83.35633452939553,60.171128898702726,70.9356886558101,28.70549268561965,52.442727021805126,83.08032017664918,271.87413745514766,8.832459287882969,73.14380347778084,42.50621032293679,174.717085288435,117.58211426994202,76.7319900634833,9.108473640629311,26.77339221639525,2.2081148219707423,93.01683687551751,233.50814242340599,453.21556720949485,25.945349158156223,18.768975986751308,111.50979850952248,6.900358818658569,44.99033949765387,5.796301407673198,63.759315484405185,121.99834391388352,26.221363510902563,55.20287054926855,145.1835495445763,146.28760695556167,23.461219983439136,83.63234888214187,0,168.92078388076177,6.072315760419541,38.918023737234336,18.492961634004967,5.244272702180513,52.442727021805126,52.71874137455147,6.072315760419541,188.5178029257521,248.68893182445484,114.26994203698591
brutus_1,71.30648038049941,63.54042806183116,100.17835909631391,39.61058263971463,74.27913198573127,73.05291319857312,220.23632580261594,9.772592152199762,69.82015457788347,45.55588585017836,176.3897146254459,130.35077288941736,72.38406658739596,13.265457788347206,27.27407847800238,1.5978002378121285,99.80677764565993,141.0151605231867,474.1379310344828,24.970273483947683,24.004161712247324,113.33234244946493,3.530023781212842,54.10225921521998,4.867717003567182,66.06718192627824,128.82728894173604,28.537455410225924,58.63555291319857,119.38912009512485,111.28864447086802,16.386741973840667,58.152497027348396,0.07431629013079667,184.45303210463734,6.279726516052319,38.90457788347206,21.62604042806183,3.1584423305588585,42.471759809750296,52.02140309155767,5.982461355529132,138.78567181926277,228.262485136742,104.07996432818074
deiotaro_1,57.23180076628353,71.59961685823755,85.96743295019157,35.201149425287355,55.55555555555556,78.30459770114942,229.64559386973178,3.5919540229885056,95.30651340996168,43.582375478927204,191.8103448275862,138.40996168582376,83.33333333333333,5.268199233716475,27.059386973180075,2.6340996168582373,102.72988505747126,135.29693486590037,497.1264367816092,21.791187739463602,45.49808429118774,118.77394636015326,3.8314176245210727,55.55555555555556,6.944444444444445,65.85249042145594,132.42337164750958,44.06130268199234,50.52681992337165,115.90038314176245,158.76436781609195,23.227969348659002,60.10536398467433,0,146.0727969348659,4.549808429118774,37.59578544061303,17.720306513409962,6.944444444444445,72.55747126436782,54.35823754789272,8.381226053639846,136.25478927203065,229.64559386973178,104.16666666666666
catilinae_sallusti,88.4568225608688,66.29882641443335,60.956384655806616,28.989315116482747,62.09493781748117,64.8975302154493,287.61604484147836,6.480994920301279,59.29234541951305,33.71868978805395,186.98546155193554,140.0420388859695,69.62690488702049,6.305832895428271,20.056051847959363,1.488877211420564,97.6528288667017,232.5275880189175,433.08810649851114,13.662637940094587,12.78682781572955,125.85391487125591,3.2404974601506393,57.27798213347346,3.7659835347696617,54.82571378525136,119.37291995095462,42.739534069013835,53.86232264844981,132.68523384130322,155.45629707479418,20.581537922578384,56.57733403398143,0,185.84690839026098,11.122788579435978,22.07041513399895,15.32667717638816,2.7150113855316165,43.08985811875985,30.127868278157294,9.108425293396392,176.9136451217376,229.81257663338587,131.28393764231913
iugurthine_1,73.79067722075638,65.6552330694811,69.56904133685137,25.549692172383466,70.75637642919965,67.50219876868954,282.5417766051012,4.133685136323659,53.122251539138084,37.37906772207564,197.75725593667548,143.6235708003518,74.45030782761654,5.23306948109059,19.65699208443272,1.3192612137203168,89.88566402814425,216.2269129287599,426.1213720316623,10.510114335971856,10.158311345646439,119.78891820580476,1.4951627088830255,50.61565523306948,3.95778364116095,54.705364995602466,111.03781882146,49.47229551451188,62.79683377308707,136.103781882146,153.6939313984169,17.854001759014952,57.87159190853122,0,172.29551451187336,10.59806508355321,19.613016710642043,15.435356200527705,1.539138082673703,43.051890941073005,29.33157431838171,10.861917326297274,150.57167985927882,249.03254177660511,125.02198768689534
